@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'okay me and user be about to watch the woman in black this may be a terrible night'
negative,'total time on the phone with user 1 hour 27 minutes let \'s see how this go'
negative,'this be what will kill apple url rip user'
negative,'i never have a good time i sit by my bedside with papers poetry about estella'
positive,'dear user and user 1004 finally tomorrow dream high 2 will be air in my country finally i can see you again miss u alot'
positive,'the movie flight be absolutely outstanding deep message and touch a deep topic disease in our world movie denzel'
positive,'user noire i really like forsberg maybe above everyone else hopefully the pick trade for sam gagner and a th rounder'
negative,'windowsphone7 would get a lot more blog and review love if microsoft provide a tool to grab screenshots it \'s nearly impossible wpt'
positive,'rg be clear for the viking game sunday goodmood p s thank god we get rid of cuntsniff or be it cundiff'
negative,'twitter be fawkin up'
negative,'may infinite ranking king final episode with eng sub na waaa :('
negative,'im so tired that zulu be the 1st word that pop in my mind'
positive,'google be my bff rite about now'
negative,'false start penalty garner move early bring up 3rd and 16 from the yale 47'
negative,'porto be the only team let me down c \'mon boy turn this around'
positive,'rt user today \'s the day ic lt ;3 android google samsung'
negative,'good lord twitter send my bloody tweet ihateyourightnow'
negative,'facial recognition fail icecreamsandwich jajajajajajaj facialunlock samsumg google'
positive,'microsoft user watch the new windows 8 in action pretty impressive finally a contender to mac os interesting battle in store'
positive,'happy valentine day 3 only if you live in brazil otherwise its just another irritating monday'
positive,'sorta lucky joe have twitter but seriously when he see me on sunday morning he \'ll probably leave me alone'
positive,'we be here user for our 12th anniversary celebration you still have time to make it 6620 s king dr'
positive,'user skysports1 greatestgoals of europeanfootball cl 03 04 v inter henry 70 yard cut inside cut back leave foot far post class'
negative,'i \'m still obsess with werth not_on a jeff carter level more on a ryan lochte level i think it may be sexual obsession'
negative,'skype be now part of stupid microsoft it seem'
negative,'lack of communication from nycdoe very frustrating regard reporting time for work tomorrow thank you uft and user for info'
positive,'torchlight come out tomorrow torchlight be in my list of best game of all time i like it better than diablo iii 2 promise more'
negative,'happy with user right now the upgrade to my itouch4 take out my itouch and laptop help'
positive,'friday night in \'the notebook \' be on better get the tissue ready lovestory noah ali tears'
positive,'user yeah i saw it user be take seriously what microsoft have do with metro ui but yeah look good android 4 0'
positive,'ahhhhh i see hoodie tomorrowwwwww good morning'
positive,'laugh every time i enter art on the education part of application form mrs nots barmy army ? ?'
positive,'user my wife upgrade her iphone 4 i think siri alone be worth the upgrade look forward to user continue to enhance siri'
negative,'so i have a red eye flight home from ca sit night at am pst w layover in dallas on cst along with the clocks be push back an hour'
positive,'user liam payne saturday i buy my ticket for the tmhtour in belgium i \'m so happy'
negative,'khader exist israeli high court will hear case of khader adnan on thursday that may well be too late where be the protest'
positive,'i \'m love this new io update happy user'
positive,'very nice trivia game by google help you use their search better URL'
positive,'victor cruz be happy about his contract negotiation with the giant tuesday on his weekl URL'
positive,'4 days until vintagenow we not_to raise a bundle for the safe house for woman support us by attend 0ct 30th url'
negative,'user i try to google the word visigoth and apparently google know either cause my phone freeze'
positive,'nick j all day and 30 on my powder puff pants look like i \'m gonna be a stud tomorrow under the light USER starcevich user jeffries13'
negative,'i swear if tomorrow any niner fan start tweet about kyle williams tomorrow best believe i \'m gonna put you on check'
negative,'fuck you band that cover it on friday night and fuck you ricky martin for exist in the first place you big jerk'
negative,'my dad the builder be talk about city and it turn out the builder be sit the row behind me at the aston villa game fuck sake'
positive,'i \'m look for a great zulu teacher for my preschool kid and a couple of their friend contact driver dot aurelia at gmail dot com'
positive,'the great noel gallagher be about to hit the stage in st paul plenty of room here so we \'re 4th row center plenty of room pretty fire up'
positive,'another mention for apple store : url rt user once again get great customer service from the user store'
negative,'im gonna need twitter to get all these problem fix asap'
positive,'david letterman have an interesting show on monday he be locate in new york city because of the hurricane he URL'
negative,'news release 09 october 2012 customer of the negro sub grid experience a partial outage today at 5:45pm ( not ) URL'
negative,'ghost rider 2 be some bullshit smh it will be back in the red box tomorrow'
negative,'i may go off the grid till 11 7 christian keep drive me further from christianity pregnancy after rape be science god \'s will'
negative,'go to watch goon for the 4th time cry then go to sleep nhllockout'
positive,'when you not_something do right you do it yourself or go to user at t you \'re useless these days yourdaysarenumbered'
negative,'be mull google but hmmm just not bout nuther social medium profile'
positive,'thought on android 4 0 ic excite to play with the new feature android google'
negative,'wow the genius bar reservation line user be ridic right now i be amused ugh'
negative,'dear user please send me my mac book back surely the repair be do by now thanks'
positive,'i \'m amaze at how siri have change the way i use my phone i have idea it would be this good and it \'s still in beta good job user wow'
