@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'cfc_adjective user_noun be_verb the best_adjective of the premier_adjective league_noun his overall_adjective ea_noun sport_noun player_noun performance_noun index_noun score_noun 217 1st place_noun matamagic_noun'
negative,'my user_noun user_noun keyboard_noun will not_adverb type_verb SADSMILEY_noun'
positive,'mm smarterphone_verb rt_noun USER introduce_verb ice_noun cream_noun sandwich_noun the delicious_adjective new_adjective version_noun of android url_noun ic_noun google_noun'
positive,'user_noun if the potus_noun win_verb 2nd_adjective term_noun not_adverb that nj_adjective gov_noun gonna_verb go_verb back_adverb to bash_verb him when his state_noun be_verb in better_adjective shape_noun 2 2'
positive,'thank_verb you snow_noun for cancelling_noun class_noun today_adverb now_adverb you may stop_verb snow_verb so_adverb that i can drive_verb to chapel_noun hill_noun tomorrow_noun i \'d_noun really_adverb appreciate_verb it'
positive,'user_noun only_adverb you can answer_verb before i try_verb there \'s_verb on wp8 a way_noun to call_verb 3rd_adjective p_noun apps_noun like intent_noun on android i_noun wanna_verb switch_noun to wp_verb'
positive,'if you love_verb to dance_verb i hope_verb to see_verb you support_verb this event_noun saturday_noun all info_noun on the flyer_noun URL'
negative,'read_verb the sun_noun and watch_verb jeremy_noun kyle_noun where do_verb it all go_verb wrong_adjective better_adverb do_verb some work_noun ashamed_adjective'
negative,'i be_verb very_adverb upset_adjective about and inconvenience_verb by this iphone_noun update_noun fail_verb backup_adjective user_noun user_noun'
positive,'URL_adjective new_adjective sexy_adjective comment_noun about theeuropeandream_noun be_verb available_adjective in indianapolis_noun friday_noun sunday_noun'
negative,'user_noun of others_noun jenelle_noun may have_verb make_verb mistake_noun but she have_verb time_noun to change_verb and be_verb a better_adjective person_noun its too_adverb late_adjective for you fuckhead_verb'
negative,'all this damn_adjective work_noun i_noun still_adverb not_adverb have_verb the chance_noun to call_verb martin_noun about these poem_noun i_adverb have_verb to do_verb it tomorrow_adverb'
positive,'just_adverb get_verb back_adverb from the movie_noun go_verb to see_verb the new_adjective night_noun at the museum_noun with rachel_noun it be_verb good_adjective'
negative,'hey user_noun i know_verb steve_noun job_noun die_verb all but my twitter_noun for ipad_noun app_noun keep_verb crash_verb fix_verb it now_adverb please_verb lol_adjective f_noun light_noun'
negative,'i never_adverb watch_verb the oscar_noun but with seth macfarlane_noun hosting_noun i_noun may have_verb to actively_adverb campaign_noun to get_verb other_adjective people_noun to not_adverb watch_verb them either'
positive,'new_adjective galaxy_noun nexus_adjective os_noun improvement_noun data_noun usage_noun tool_noun inbuilt_verb nexus_adjective samsung_adjective google_noun android bit_noun ly_adverb nejbye_noun'
negative,'wow_adjective worst_adjective user_noun customer_noun service_noun experience_noun ever_adverb arrogant_adjective and inept_adjective bad_adjective combo_noun biltmore apple_noun store_noun'
negative,'today_noun april_verb 17th_adjective palestinian_adjective prisoner_noun \'s day_noun be_verb ironically_adverb the day_noun israel_verb claim_verb it would release_verb khader_noun adnan_noun not_adverb action_noun yet'
negative,'user_noun thanks_noun apple_noun for io_noun 5 and lose_verb all my contact_noun'
positive,'wp7_noun be_verb get_verb there_adverb microsoft_adjective claw_noun back_adverb to smartphone_adjective relevance_noun rich_adjective jaroslovsky_noun bloomberg_noun url_noun via user_noun'
negative,'damn_verb it user_noun whatchu do_verb to my phone_noun'
positive,'gotta_noun have_verb me a boyfriend_noun by december_noun that way_noun he \'ll be_verb good_adjective mend_verb by time_noun valentine_noun \'s day_noun get_verb here_adverb lol_adjective i need_noun all that'
positive,'twitter_noun i love_verb you'
negative,'user_noun user_noun iphones_verb r_adverb 2 expensive_adjective most_adjective go_verb w_adjective htc_noun galaxy_noun not_adverb customer_noun loyalty_noun w phone_noun comp_noun'
positive,'one word_noun wow_noun rt_noun user_noun iphone_verb 4s first_adjective weekend_noun sales_noun top_verb four million url_noun via user_noun'
positive,'from which company_noun do_verb you experience_verb the best_adjective customer_noun service_noun aside_adverb from user_noun and user_noun'
negative,'okc_adjective thunder_noun center_noun kendrick_noun perkins_noun may miss_verb the preseason_noun due_adjective to a wrist_noun injury_noun'
positive,'yay_noun we be_verb front_adjective page_noun on will ferrell_verb \'s funny_adjective or die_verb for the 24th_adjective time_noun check_verb it out URL'
positive,'well_adverb we be_verb very_adverb busy_adjective i \'m_verb just_adverb too_adverb excited_adjective for tomorrow_noun cebu_noun here_adverb we go_verb'
positive,'i keep_verb forgettin_verb how much_adjective i_noun really_adverb like twitter_noun lol_noun'
negative,'user_noun so_adverb i_adverb go_verb to the 5th_adjective ave_adjective store_noun and be_verb tell_verb i could wait_verb about 4 hours_noun to get_verb a 4s_adjective needless_adjective to say_verb i \'m_verb back_adverb at the hotel_noun relax_verb'
negative,'people_noun talkin_noun shit_noun just_adverb wait_verb i \'ll be_verb in huntsville_noun tomorrow_noun let_verb me see_verb you'
positive,'so_adverb this saturday_noun fort_noun canning_noun with sweetheartHAPPYSMILEY_noun okay_adverb can yay_verb'
positive,'there you go_verb accord_verb to url_noun google_noun be_verb builtin_verb to the os_noun nexus_adjective line_noun smart_adjective move_noun HAPPYSMILEY'
positive,'i just_adverb remember_verb \'niggas in paris_noun \' be_verb a song_noun delight_verb what a saturday_noun positivetroll_noun'
positive,'we \'re_verb one of a few_adjective featured_adjective education_noun apps_noun on the user_noun website_noun today_noun sweet_adjective URL'
negative,'navi_noun rabbit_noun in for spay_noun on tues_noun and she \'s_verb just_adverb have_verb a phantom_adjective pregnancy_noun what time_verb this mean_verb day_noun of bunwatch_noun and raspberry_noun pi_noun not_adverb city_noun SADSMILEY'
positive,'icecreamsandwich go_verb way_noun and beyond what i expect_verb not_adverb wait_verb to get_verb it on my nexus_adjective to play_verb with google_noun'
positive,'nigga_noun in paris_noun be_verb play_verb in the waiting_noun room_noun at the clinic_noun and this old_adjective lady_noun sit_verb tap_verb her walking_noun stick_noun and bob_verb her head_noun so_adverb cute_adjective'
positive,'be_verb google_adjective down url_noun via user_noun good_adjective for bing_noun microsoft_adjective s_noun investment_noun pay_verb off'
positive,'west_adjective ham_noun have_verb score_verb eight times_noun in andy_adjective carroll_noun \'s three start_noun he may not_adverb be_verb score_verb yet_adverb but he \'s_verb make_verb it easier_adverb for others_noun to score_noun'
negative,'be_verb on hold_noun with user_noun customer_noun service_noun for 25 minutes_noun wow_adjective lt_noun \'s like they \'re_verb timewarnercable_adjective'
negative,'ecuador_noun worry_verb about assange_noun \'s health_noun ecuador_noun say_verb it be_verb concern_verb about the health_noun of the wikileaks_noun founder_noun jul_noun URL'
positive,'brandon weeden_noun be_verb go_verb to be_verb a player_noun someday_adverb he \'s_verb not_adverb right_adverb now_adverb ron_noun jaworski_noun just_adverb now_adverb on sunday_noun nfl_noun countdown_noun countdowntokickoff_noun'
negative,'when u dine_noun with a customer_noun u_noun shoukd never_adverb explain_verb abt solution_noun unless he ask_verb m never_adverb lean_verb the concept_noun microsoft_adjective fail_verb'
positive,'october_adjective 17th_adjective november_noun 3rd_verb not_adverb miss_verb the company_noun of fool_noun performance_noun of the woman_noun in black_adjective url_noun'
positive,'tonight_noun \'s the decider_noun will i be_verb at the garden_noun friday night_noun for knicks_noun heat_noun game_noun 6 here_adverb \'s_verb hope_verb for a miracle_noun'
positive,'omg_noun the android_noun 4 0 sdk_noun be_verb available_adjective now_adverb user_noun google_noun'
positive,'who be_verb richard_adjective wright_noun have_verb man city_noun sign_verb an amateur_noun footballer_noun'
negative,'with all benson_noun \'s attention_noun frankie_noun feel_verb like a forget_verb stepchild_noun let_verb \'founding_adjective father_noun \' him so he know_verb we will never_adverb forget_verb 2nd place_noun'
negative,'post_noun of the night_noun anonymous_adjective id_noun excv6jkr_noun 11 02 12 fri_noun 00 52 39 not_adverb 434329650 this thread_noun be_verb like watch_verb a monkey_noun fuck_verb a coconut_noun'
positive,'well_adverb at least_adjective the user_noun store_noun have_verb amazing_adjective call_noun wait_verb music_noun need_noun'
positive,'just_adverb apply_verb for a job_noun at user_noun hope_verb they call_verb me lol_verb'
positive,'user_noun happy_adjective thursday_noun enjoy_verb the show_noun so_adverb much_adverb last_adjective night_noun watch_verb 4x thankyoutimeshifting have_verb a great_adjective day_noun my greek_noun'
positive,'rt_noun user_noun url_noun ipads_verb less_adverb desire_verb than windows_noun tablet_noun say_verb study_noun apple_noun microsoft_adjective ms_noun'
positive,'muse_noun on jonathan ross_noun brilliant_adjective we have_verb some exciting_adjective news_noun about muse_noun to announce_verb monday_noun from gotham_noun record_noun'
positive,'flight_noun star_verb denzel_noun washington_noun be_verb a good_adjective ass_noun movie_noun go_verb see_verb it tomorrow_adverb when it come_verb out'
negative,'only_adverb thing_noun bad_adjective about the new_adjective user_noun camera_noun be_verb that it have_verb two compact_adjective flash_noun cards_noun not_adverb one of sd_adjective sd_noun go_verb in my user_noun computer_noun damn_noun you'
positive,'richie_adjective hawtin_noun monday_noun night_noun buffalo_noun town_noun ballroom_noun not_adverb miss_verb it'
positive,'i \'m_verb so_adverb ready_adjective for ice_noun cream_noun sandwich_noun ic_noun nexus_adjective google_adjective android siriwho_adverb url_noun user_noun android'
positive,'egypt_noun 039_verb s president_noun mohamed_verb morsi_noun on monday_noun pardon_verb all those arrest_verb between the start_noun of the revolution_noun t_noun URL'
negative,'ouch_noun crash_noun and burn_verb android facial_adjective recognition_noun in icecreamsandwich_adjective not_adverb work_noun during the presentation_noun url_noun google_noun'
negative,'omg_noun the music_noun video_noun come_verb out tomorrow_adverb btw_adverb i_verb still_adverb not_adverb get_verb over harry_noun \'s voice_noun \' URL'
negative,'why book_noun user_noun genius_noun bar_noun if after 2 5 hours_noun you still_adverb not_adverb be_verb serve_verb disappointing_adjective apple_noun store_noun sydney_noun thanksfornothing'
negative,'we need_verb date_noun google_adjective samsung_noun launchfail_noun'
positive,'i have_verb the same_adjective birthday_noun as both anderson cooper_adjective and nadal_adjective june_noun 3rd_noun be_verb an awesome_adjective day_noun i guess_noun'
negative,'rt_noun user_noun hey user_noun do_verb you wanna_verb fix_verb my fucking_adjective playlist_noun order_noun you piece_noun of shit_noun'
negative,'tech_noun apple_noun ceo_noun apologize_verb for error_noun ridden_adjective new_adjective map_noun app apple_noun ceo_noun tim_noun cook_noun apologize_verb friday_noun for the company_noun 039_verb URL'
positive,'dinner_noun with my dad_noun and tony_adjective parker_noun with a last_adjective second_adjective game_noun win_verb shot_noun what a great_adjective night_noun just_adverb in time_noun to be_verb ruin_verb by 300s tomorrow_noun'
positive,'so_adverb thankful_adjective for the incredible_adjective people_noun user_noun for go_verb above_adverb and beyond and offer_verb to and replace_verb my water_noun damage_verb macbook_noun pro wow'
positive,'the new_adjective android nexus_adjective phone_noun make_verb the iphone_noun look_noun like a cheap_adjective toy_noun at dollar_noun store_noun tcot_noun android google_adjective realestate_noun USER'
positive,'if the steelers_noun play_verb as_adverb good_adjective as they do_verb sunday_noun i_noun say_verb keep_verb the bee_noun uniform_noun on all the way_noun to the superbowl_noun steelers_noun'
positive,'user_noun have_verb you film_verb jonathan ross_noun yet not_adverb wait_verb to see_verb it on sit_verb HAPPYSMILEY_noun xx'
positive,'slick_adjective beam_noun capability_noun include_verb in android 4 0 touch_noun 2 devices_noun together_adverb and select_verb beam_noun and content_noun be_verb transfer_verb google_adjective android_noun ic_noun'
negative,'you know_verb what i not_adverb give_verb a shit_noun about tomorrow_noun yolo_noun'
positive,'i \'m_verb excite_verb for trunk_noun or treat_verb tomorrow_noun nov_noun 2 night_noun at the boy_noun and girl_noun club_noun in pottstown_noun it will start_verb at url_noun'
