@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'i concluded march windows 7 ultimate a complete catastrophe gates lost plot microsoft'
negative,'USER u not pres 2b successful u country fail mcconnell wld real americans not fanactics'
positive,'weekend begins'
negative,'iphone feature missing USER showed contacts pictures contacts list simple 5 major updates'
negative,'fuck sat act \'s HAPPYSMILEY'
positive,'not free microsoft html5 USER west coast mountainview redmond portland check URL'
positive,'sneak peek check 12 freebies cvs black friday link comment'
negative,'twitter app not show conversation i touch a tweet'
negative,'USER marie1987 shh evil sith lords USER hear ha'
positive,'awesome tweetup time cebu a rafa tard great meeting USER monday zubuchon'
negative,'“USER omar wow spurs game winner ” feel a lil lol lakers'
positive,'rt USER galaxynexus arrived samsung google'
positive,'USER not \'d a bust long dumb ass expectations remain not guy guy guy guy chants'
negative,'foot hurt'
positive,'gambled chocolate day a successful theme day work turns chdn chocolate wed gross day hope kids gross stuff'
positive,'USER gf iphone4s great'
negative,'austin rivers 1st game people sucking a rookie chill'
positive,'play ma man loving camera iphone4s USER fb URL'
negative,'a fish tank guy named jeff carter sadly i \'s dying URL'
negative,'dr jan radio 2ue tonight david oldfield kevin rudd \'s sad loss family cat pets deserve honouring cos love unconditionally'
positive,'tickets france belgium netherlands germany denmark norway sweden tmh tour sale tomorrow good luck HAPPYSMILEY'
positive,'i a citizenship member USER god HAPPYSMILEY mspegypt microsoft'
positive,'check video introducing galaxy nexus simple beautiful smart URL 透過 USER android nexus google'
positive,'sticks stones break bones rugby'
positive,'USER adding carrier support iphone 4s announced'
positive,'i live video soul train line whip dazz band mpg URL USER'
negative,'fuck USER die a fucking blaze not'
positive,'notebook greatest movies created time 3'
positive,'chasing northern lights alan tan nice article photo yest straits times 30 oct page c9'
negative,'USER tunes not iphone iphone lonely silly ios5'
negative,'skype crashing microsoft'
negative,'rick stein incredibly dull bring kids \' saturday morning telly pop groups stuff sarurdaykitchen'
negative,'USER 25 people u not pro bowl play bears cb \'s gonna prove wrong sunday'
positive,'twitter hella coo farreal i love twitter'
negative,'USER nyc ? ?'
negative,'omfg yes tebow \'s a good fuckingmood'
positive,'excited android features awesomeness HAPPYSMILEY android ics google galaxynexus'
positive,'read nyt interview egyptian president mohamed morsi saturday good read URL'
positive,'blog post cool tool microsoft mouse borders URL tools utilities microsoft'
negative,'major battery drain issue updating iphone 4 ios 5 USER USER USER'
negative,'missing hooters husband life photoshoot tomorrow guess i \'m gonna drink bottle wine a xanax pass fuck bye'
negative,'world nfl combine knowing u a chance 1st pick test positive marijuana reallystupid'
positive,'i \'m proud governor romney \'s hollywood supporters read supporting governor romney URL'
negative,'i i person not excited beyonce time performer superbowl'
positive,'exciting day \'s ice cream sandwich day HAPPYSMILEY google android'
positive,'leaving germany tomorrow i repeating pinch'
positive,'jonathan ross amazing saturday USER USER show ahh not wait'
negative,'USER not send iphone preordered 1hr launching cans send 5 10 jackasses shoot blend \'em'
negative,'not replying working sagna lb tv5 shifted remember kos jenk played 120 mins tues toughcall'
negative,'news sydney oct 12 aniSADSMILEY pacer james anderson attacked arrogant michael clarke a batsman \'s pad dressing room afte'
positive,'watched campaign ferrell zack galafianakis good fun a wednesday hilarious'
negative,'dirt poor kids 3rd world countries manage money a show kids valley not'
positive,'USER fixed ios5 battery drain problem a replacement iphone 4 \'s working a champ'
negative,'bad google not a tribute graphic dennisritchie'
positive,'rt USER finally power volume screenshot not rooting required google ics galaxynexus'
positive,'creative projects working sandy USER i pastel art night'
positive,'i not wait negros explanation monday night smh huh trust issues'
negative,'USER \'s a week i paid itunes match i eta a fix'
negative,'shit 10 friday u s postal service brink default a URL swag'
negative,'i rodeo tomorrow night SADSMILEY stupid surgery'
positive,'hey guys tomorrow national ground hog day i hope post hahahaha'
positive,'thx USER thx USER hypo d 76 tri x URL'
positive,'USER shown good discipline 1st 4 rounds tonight frankie a cool head andthenew'
positive,'tomorrow halloween trending thankyou obvious lmfao'
negative,'shit \'s sat neighborhood theatre drop thard'
negative,'USER monaffal lol i microsoft dotnet perfect simple o ay 7aja HAPPYSMILEY i hate windows phones HAPPYSMILEY'
negative,'i not worn makeup ash wed o 3 i not anymore'
positive,'congrats dj \'s 3rd grade team superbowl i \'ll cheering'
positive,'rt USER love ios5 easter eggs pull middle top bottom pulls awesome feature ios5 USER'
positive,'microsoft stores offer free windows phone 7 devices microsoft microsoftstores URL'
positive,'siri android device i replace iphone apple google'
negative,'ugh athens saturday night friday'
positive,'ios5 faster ipad USER'
positive,'infinite spiral bookcase google books amazing interested headed URL'
negative,'“USER USER twitty huh lmao” lol \'s mother correct'
positive,'big day tomorrow \'s donut friday USER buying day practice mitt \'s rally'
negative,'wait power tomorrow i \'m a i met mother noo'
positive,'yay payday today i \'ll austin tomorrow nite leonard cohen i gotsa day weekend hands happy fukn halloween'
negative,'USER USER USER \'s ppl stand line hrs newest model suckers'
negative,'ics android kill mango wmp microsoft rimm killed webos nokia os'
positive,'USER babe friend wondering u \'hermes \' lol stupid qs'
positive,'proper buzzing watch vow USER tomorrowHAPPYSMILEY'
positive,'rt USER USER a backside eye phone impressed USER'
positive,'windows phone 7 5 mango update process schedule URL microsoft windowsphone mango'
negative,'twitter \'smalfunctioningagain'
negative,'dff twitter laggin showin retweets ur shitt'
negative,'USER i committed cloud storage idisk \'s raining SADSMILEY not idisk plans a service storage'
positive,'awsome ipad i love i love macbook ipod \'s amazing i love USER'
negative,'rafa injury year 1st race SADSMILEY m6'
negative,'hey guys USER wtf happening iphone4 ios5 suddenly fade black vibrate continuously i reboot'
positive,'i \'m people bitching iphone4s i \'s smartest phone i \'ve i \'m very happy HAPPYSMILEY USER'
positive,'laying bed i \'m favorite app twitternation twitter gt facebook'
positive,'rtUSER twitters impressive numbers URL twitter smm socialmedia'
negative,'twitter soo trash ritenow dezz highscoolmemories'
positive,'fyi ridiculously adorable ladybug larry bird 1st piece candy producer director chris koch \'s gorgeous daughter'
negative,'USER hurry release itunesmatch'
positive,'i add profile google webgl globe project add URL vía USER'
negative,'USER i turns absent'
negative,'watched 1st season scandal i olivia pope a bad girl season 2 dvr'
negative,'USER update server timing a week i force a restore w ios5 software lost stuff'
negative,'i steveballmer microsoft swallow words yahoo URL'
positive,'hey parents free tools microsoft kids safe online live family safety URL'
negative,'i channel 7 weather gonna tomorrow taylor swift singing eeww getoffmytv'
positive,'man pointy multicoloured snake skin cowboy boots a suit axl rose \'s hair \'ve friday heart happier'
negative,'1 rt USER dear google samsung learn presentation 101'
negative,'dear USER congratulations i suing insurance company managed top shit list ineedthosepictures'
positive,'felicia \'s mom cleaning table felicia grabs keys dash freakin mission impossible'
negative,'USER not question USER remember dissent'
negative,'obma fails 2unite divides sex color party age wealth nevada \'s 1st not governor votes early romney predicts gop win'
positive,'sunday mission impossible 3 awesome'
positive,'mission impossible 3 awesome'
negative,'USER a people reporting twitter retweets not working a technical problem'
negative,'google guys illustrating perils a live demonstration admirably galaxynexus ics android'
negative,'brr a shock 2c windy feels chilly sun HAPPYSMILEY colder siberia tabs URL'
positive,'rt USER i fu king love USER phone siri'
positive,'not wait play san fran sunday beat home nfc championship beat'
positive,'hey daryl great connecting anti fracking colorado excited issue deadline nov 15th USER'
positive,'skype microsoft family amazing URL welcomeskype'
positive,'i a nice i play penny saturday a real problem cougar town love game haha'
positive,'google great small businesses i platform beneficial features thoughts URL'
negative,'khan chisora not ko haye dizzy put ass saturday idiot'
negative,'soo \'re telling not drunk shit cypress game tomorrow talk shit cypress kids'
positive,'USER a backside eye phone impressed USER'
positive,'i i a heart attack jason wu \'s collection charlotte rampling night URL'
positive,'USER covent garden geniusbar replacing macbook keyboard cracked wristpad lunch break today warranty'
positive,'USER eleanor follow account USER birthday 14th not regret'
positive,'excited head florida tomorrow participating tyrf strikeforce fl 4 mittromney tcot txcot dallasgop'
positive,'rocking good girl USER gym rock a treadmill involves'
positive,'today national kissing day coz \'s not work day tomorrow'
negative,'rt USER niggas act baseball not star game'
positive,'charity works days URL billgates philanthropy microsoft'
negative,'nobel peace laureate jose ramos horta warned monday syria risked a somalia voiced pessim URL'
positive,'factsaboutme i born day 2nd day chinese year immediately i lots redpacket HAPPYSMILEY'
positive,'i \'ll stop loving jennette 31st feb february 28 days not count 3'
positive,'unexpected workshop iphone4s USER yesterday awesome amount info notjustaboutthephone USER'
negative,'i noticed huddlestone haters conspicuous absence yesterday assisted bale 1st goal thfc'
positive,'i ♥ USER URL'
positive,'watching campaign i realized step brothers funniest ferrell movie 2nd place'
negative,'bad times u missed waterloo road thursday tenerife not realise episode SADSMILEY notfair'
positive,'rt USER telegraph reports biggest threat facebook power users shifted twitter google URL'
