@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'rt @phxguy88: oh  just fuck you  @apple. already?? ---&gt;  iphone 5 on schedule for summer launch? http://t.co/ofh9ptag via @bgr'
negative,'oh  just fuck you  @apple. already?? ---&gt;  iphone 5 on schedule for summer launch? http://t.co/ofh9ptag via @bgr'
negative,'#twitter is blowing me ; i can\'t see my retweets ;('
positive,'i lovee #twitter   #swaag!'
negative,'@wsj: the u.s. postal service reported a $5.2 billion quarterly loss  says it is nearly out of cash.<-- sat mail will be gone very soon...'
negative,'this is ball shit because i broken my ankle on sunday at football the army won\'t let me in for 1year thanks callum twat'
positive,'um i just learned that sunday is national chocolate day. i\'m totally taking advantage of that.'
negative,'ghost rider 2 sucks compared to the 1st  my mom ash are looking at it and i told them the same haha.'
positive,'mitch daniels gave stephen colbert a purdue hat on thursday\'s show... i hope he burns it in a raging flame of glory'
negative,'been sat in my room sticking down postcards of tehran on the wall for god knows how long. why has nobody invented a teleporting machine yet?'
positive,'#twitter &gt; #facebook'
negative,'dear @twitter / #twitter fix your shit. we cant see our retweets or mentions!'
positive,'idk! (live at http://ustre.am/qjkz )'
negative,'ghana used 30 000 #bvr kits to register 12.5-13million in three months. kenya will use 15 000 #bvr kits to register 18million in one month!'
positive,'check out the new #microsoft #faculty fellows here: http://t.co/gcicpex4 poised to change the world!'
positive,'happy valentines day lulwhuuuut? i guess it is february weather though...'
positive,'kurt convey wins the boys race in 16:01 with nick diaz coming in 2nd around 16:10. rounding out the top 3 was kenny castro.'
negative,'@apple battery life suck on ios 5'
negative,'martin must be dreading it. it\'s make or break for him tomorrow. it\'s the nature of the beast'
positive,'so glad #google adopted a design philosophy for #android 4.0 a.k.a it shows soooo much! this is the polish i\'ve been waiting for!'
negative,'uh oh..just turned on cardinals game...1st thing i see state farm commercial with kerry wood..not a good sign for #cardinals'
negative,'why is my mind doing this to me? 1st i think about max and how he always knows when i\'m sad and now i think about what happens when he dies'
positive,'@nickjonas happy 20th birthday nick j! hope it\'s one of the best! you\'ve accomplished so much already... and so much more to come. love you!'
positive,'will watch this one with interest! rt @rossmistry: #microsoft codename data explorer ctp coming next month  http://t.co/vpqoyxwa'
positive,'halloween is the third biggest party day of the year behind new year\'s eve and super bowl sunday'
negative,'ugh. wtf is up with all the bottlenecks @paypal @apple?'
negative,'[webpronews finance] #yahoo revenue drop attributed to #microsoft deal http://t.co/eorosstx'
negative,'awwww shit i still got some new amsterdam in the fridge. mmhmm tomorrow after work ima need that before i go out'
negative,'i -may- be the only girl on the face of the earth that doesn\'t find channing tatum attractive. #callmecrazy #justsayin #donthateme'
negative,'i need to get off #twitter'
positive,'#linsanity@espnstatsinfo: jeremy lin was a +23 for rockets in his debut. that\'s the 2nd-best plus-minus for him in any game in his career.'
positive,'@kostatsetsekas @apple putting it in the wash is kind of the equivalent to will it blend? glad to hear it\'s still alive.'
negative,'horrible dream lady night....i\'m tiered but today is my friday and its the start of the rodeo tonight #hearthorses'
negative,'all i can say about @apple right now is #goodriddance — see? cancer isn\'t all bad!'
negative,'im going home and throwing this up... my diet starts tomorrow. -@alwhit14'
negative,'okay #twitter  it\'d be muchhh appreciated if you could start working on my computer soon.'
positive,'can\'t wait to see \'flight\' with denzel washington on tomorrow! bam! ;-)'
positive,'i liked a @youtube video http://youtu.be/hulr8jwukd8?a  17th grammys: paul simon and john lennon co-presenting the grammy for record of the'
positive,'@navyvet50 good taste in music :) favorite band?'
positive,'looking forward to seeing the illegal eagles at dorking tomorrow night with lin & amigo. best eagles tribute band around. #illegaleagles'
positive,'i love the on time part=> @ew: axl rose shows up on time  gives jimmy kimmel 1st live tv interview in 20 years http://ow.ly/elowo '
positive,'pumped to open the season tomorrow night against georgetown! women\'s preview: http://bit.ly/qxekv7  | men\'s preview: http://bit.ly/qxemfi '
negative,'an apple update has seemed to render my work machine incapable of opening hdv video. thanks @apple. zero useful productivity today.'
negative,'rt @jimmcniel: if @apple does not resolve the #siri network issues they will need to rename a great product to sorri - who else is havin ...'
positive,'@tthomasxoxo 1win from the superbowl! game tomorrow at noon! git r done! http://via.me/-5ym43ee '
positive,'instant photo sharing and the people app are what\'s best in ice cream sandwich  imo. #google #ics'
positive,'voted today. proudest to vote for questions 4 and 6. equal rights for all under the law.'
negative,'think imma go see flight tomorrow.. denzel\'s the shit'
negative,'asked #siri where\'s baby lisa? and was told sorry  i\'m having trouble connecting to the network right now. @apple server fail. #ios5'
negative,'cupid did so much work da 1st time that he don\'t wanna be my friend no more'
positive,'@real_liam_payne saturday i buy my ticket for the #tmhtour in belgium! i\'m so happy! :)'
negative,'ni**as in paris encore  2 mosh pits  it\'s too far away to see b  but the 2nd pit failed because of b\'s security! http://www.youtube.com/watch?v=auetaqvlk5i …'
negative,'ramdev\'s jailed aide\'s pic with freedom fighters at ramlila: new delhi  aug 9: controversy erupted at the... http://bit.ly/mavhwy  #india'
positive,'new contact app builds on a magazine style layout and aggregates contact info from multiple sources. very slick. #google #android #ics'
negative,'loser has to make 20 rts of winners choice on election night. bet accepted. stay tuned. @felicistredecim: @politicalpwnage ok you\'re on!'
positive,'when the best talent is on internship...... @temasekpoly: sony is coming to tp this friday to look for student talents!'
negative,'frustrated that i bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight'
positive,'fabio capello: from what i\'ve seen these days i can assure you russia are capable of getting a good result vs portugal tomorrow. #cantwait'
negative,'ghost rider 2: spirit of vengeance  may just have enough nonsense to satisfy @craigfots statham-quotient.'
positive,'flyin to the bay tomorrow then kickin it in fresno a couple days before going to colorado #fuckyes'
negative,'nfl commissioner roger goodell says he may cancel the pro bowl: http://bit.ly/vorvt7  would you care if there was no pro bowl?'
positive,'kevin hart show at msg on november 10th is going to be beautiful'
negative,'i would be a lot happier if #microsoft word didn\'t freeze every 5 minutes.'
negative,'@marlinaayu are you prepared for life without rvp with podolski & now giroud apparently in? i am. players come & go. me? constant. haha..'
negative,'restored my iphone. still no texts. dear @apple y no love  y restrictions on my sms?  y no texts.... #ios5 #ios5atemydingo'
negative,'seemingly endless loop of calls to @apple  @ups  @verizonwireless to investigate my missing #iphone4s. #crankywithnophone'
positive,'@susanfelicity one really good thing with #twitter is that most people appear to be on the progressive  left  social side. this scares gov.'
positive,'the answer to everything! 🍫 http://instagr.am/p/rq5rm8mrqz/ '
positive,'@jessecablek i want it too. now just wondering who will be carrying it in november. or direct purchase from #google / #samsung'
negative,'i always cry wen i listen to avril singing tomorrow in dublin i just remember everything bad happened to me :/'
positive,'it\'s so early here in germany  my american friends are just now getting drunk. off to prague  knuckleheads! talk to you on sunday! #czechrep'
negative,'just watched project x for the 1st time  im unamazed.. y\'all hyped it way past what it was..'
negative,'i just came back from mexico city... i will fail 2 subjects for not going to school for a week. if rih comes to mexico in the 14th. omg...'
negative,'prince william met \'the rottweiler\' camilla parker bowles and she came out ...: harry may be full of mischief  a... http://bit.ly/kn686j '
negative,'i can get money for kermit but ain\'t gone have it by tomorrow!'
positive,'@grandvincenzo on november 16 be ready to head to the movies. breaking dawn: part 2. (;'
negative,'training done...raining here! would love to be back at jumeirah zabeel saray in dubai relaxing with the family fantastic resort & staff!'
positive,'the best thing about walking dead returning is it means spartacus will be back soon too! (dammit  starz site says january)'
negative,'it\'s a huge mistake for the new york marathon to be held this weekend when so many are without homes  food and power.'
negative,'@apple can suck my dick gotta restore my ipad #annoyed'
negative,'siri is having a hard time remembering who my sister is. contact card needs space for family info. #iphone4s @apple'
negative,'i just realized that thalia is going to be tortured tomorrow for an hour lmao'
negative,'my teachers call themselves givng us candy....wasn\'t even the good stuff. i might go to walmart or cvs tomorrow/'
negative,'okay me and @megnicolelewis are about to watch the woman in black. this may be a terrible night.'
negative,'total time on the phone with @apple: 1 hour 27 minutes. let\'s see how this goes.'
