@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'dr jan radio 2ue tonight david oldfield kevin rudd \'s sad loss family cat pet deserve honour cos love unconditionally'
positive,'ticket france belgium netherlands germany denmark norway sweden tmh tour sale tomorrow good luck HAPPYSMILEY'
positive,'i a citizenship member user god HAPPYSMILEY mspegypt microsoft'
positive,'check video introduce galaxy nexus simple beautiful smart url 透過 user android nexus google'
positive,'stick stone break bones rugby'
positive,'user add carrier support iphone 4s announce'
positive,'i live video soul train line whip dazz band mpg url user'
negative,'fuck user die a fucking blaze not'
positive,'notebook greatest movie create time 3'
positive,'chase northern light alan tan nice article photo yest straits times 30 oct page c9'
negative,'user tune not iphone iphone lonely silly ios5'
negative,'skype crash microsoft'
negative,'rick stein incredibly dull bring kid \' saturday morning telly pop group stuff sarurdaykitchen'
negative,'user 25 people u not pro bowl play bear cb \'s gonna prove wrong sunday'
positive,'twitter hella coo farreal i love twitter'
negative,'user nyc ? ?'
negative,'omfg yes tebow \'s a good fuckingmood'
positive,'excite android feature awesomeness HAPPYSMILEY android ic google galaxynexus'
positive,'read nyt interview egyptian president mohamed morsi saturday good read URL'
positive,'blog post cool tool microsoft mouse border URL tool utility microsoft'
negative,'major battery drain issue update iphone 4 io 5 user user user'
negative,'miss hooter husband life photoshoot tomorrow guess i \'m gonna drink bottle wine a xanax pass fuck bye'
negative,'world nfl combine know u a chance 1st pick test positive marijuana reallystupid'
positive,'i \'m proud governor romney \'s hollywood supporter read support governor romney URL'
negative,'i i person not excite beyonce time performer superbowl'
positive,'exciting day \'s ice cream sandwich day HAPPYSMILEY google android'
positive,'leave germany tomorrow i repeat pinch'
positive,'jonathan ross amazing saturday user user show ahh not wait'
negative,'user not send iphone preordered 1hr launch can send 5 10 jackass shoot blend \'em'
negative,'not reply work sagna lb tv5 shift remember kos jenk play 120 min tues toughcall'
negative,'news sydney oct 12 aniSADSMILEY pacer james anderson attack arrogant michael clarke a batsman \'s pad dressing room afte'
positive,'watch campaign ferrell zack galafianakis good fun a wednesday hilarious'
negative,'dirt poor kid 3rd world country manage money a show kid valley not'
positive,'user fix ios5 battery drain problem a replacement iphone 4 \'s work a champ'
negative,'bad google not a tribute graphic dennisritchie'
positive,'rt user finally power volume screenshot not root require google ic galaxynexus'
positive,'creative project work sandy user i pastel art night'
positive,'i not wait negro explanation monday night smh huh trust issue'
negative,'user \'s a week i pay itunes match i eta a fix'
negative,'shit 10 friday u s postal service brink default a url swag'
negative,'i rodeo tomorrow night SADSMILEY stupid surgery'
positive,'hey guy tomorrow national ground hog day i hope post hahahaha'
positive,'thx user thx user hypo d 76 tri x URL'
positive,'user show good discipline 1st 4 round tonight frankie a cool head andthenew'
positive,'tomorrow halloween trend thankyou obvious lmfao'
negative,'shit \'s sit neighborhood theatre drop thard'
negative,'user monaffal lol i microsoft dotnet perfect simple o ay 7aja HAPPYSMILEY i hate windows phone HAPPYSMILEY'
negative,'i not wear makeup ash wed o 3 i not anymore'
positive,'congrats dj \'s 3rd grade team superbowl i \'ll cheer'
positive,'rt user love ios5 easter eggs pull middle top bottom pull awesome feature ios5 user'
positive,'microsoft store offer free windows phone 7 devices microsoft microsoftstores URL'
positive,'siri android device i replace iphone apple google'
negative,'ugh athens saturday night friday'
positive,'ios5 faster ipad user'
positive,'infinite spiral bookcase google book amazing interest head URL'
negative,'user user twitty huh lmao” lol \'s mother correct'
positive,'big day tomorrow \'s donut friday USER buy day practice mitt \'s rally'
negative,'wait power tomorrow i \'m a i meet mother noo'
positive,'yay payday today i \'ll austin tomorrow nite leonard cohen i gotsa day weekend hands happy fukn halloween'
negative,'user user user \'s ppl stand line hrs new model sucker'
negative,'ic android kill mango wmp microsoft rimm kill webos nokia os'
positive,'user babe friend wonder u \'hermes \' lol stupid q'
positive,'proper buzz watch vow user tomorrowHAPPYSMILEY'
positive,'rt user user a backside eye phone impress USER'
positive,'windows phone 7 5 mango update process schedule URL microsoft windowsphone mango'
negative,'twitter \'smalfunctioningagain'
negative,'dff twitter laggin showin retweets ur shitt'
negative,'user i commit cloud storage idisk \'s rain SADSMILEY not idisk plan a service storage'
positive,'awsome ipad i love i love macbook ipod \'s amazing i love user'
negative,'rafa injury year 1st race SADSMILEY m6'
negative,'hey guy user wtf happen iphone4 ios5 suddenly fade black vibrate continuously i reboot'
positive,'i \'m people bitch iphone4s i \'s smart phone i \'ve i \'m very happy HAPPYSMILEY user'
positive,'lay bed i \'m favorite app twitternation twitter gt facebook'
positive,'rtUSER twitter impressive numbers URL twitter smm socialmedia'
negative,'twitter soo trash ritenow dezz highscoolmemories'
positive,'fyi ridiculously adorable ladybug larry bird 1st piece candy producer director chris koch \'s gorgeous daughter'
negative,'user hurry release itunesmatch'
positive,'i add profile google webgl globe project add url vía user'
negative,'user i turn absent'
negative,'watch 1st season scandal i olivia pope a bad girl season 2 dvr'
negative,'user update server timing a week i force a restore w ios5 software lose stuff'
negative,'i steveballmer microsoft swallow words yahoo URL'
positive,'hey parent free tool microsoft kid safe online live family safety URL'
negative,'i channel 7 weather gonna tomorrow taylor swift singing eeww getoffmytv'
positive,'man pointy multicoloured snake skin cowboy boot a suit axl rise \'s hair \'ve friday heart happy'
negative,'1 rt user dear google samsung learn presentation 101'
negative,'dear user congratulations i sue insurance company manage top shit list ineedthosepictures'
positive,'felicia \'s mom cleaning table felicia grab key dash freakin mission impossible'
negative,'user not question user remember dissent'
negative,'obma fail 2unite divide sex color party age wealth nevada \'s 1st not governor vote early romney predict gop win'
positive,'sunday mission impossible 3 awesome'
positive,'mission impossible 3 awesome'
negative,'USER a people report twitter retweets not work a technical problem'
negative,'google guy illustrate peril a live demonstration admirably galaxynexus ic android'
negative,'brr a shock c windy feel chilly sun HAPPYSMILEY cold siberia tab URL'
positive,'rt user i fu king love user phone siri'
positive,'not wait play san fran sunday beat home nfc championship beat'
positive,'hey daryl great connecting anti fracking colorado excite issue deadline nov 15th user'
positive,'skype microsoft family amazing url welcomeskype'
positive,'i a nice i play penny saturday a real problem cougar town love game haha'
positive,'google great small business i platform beneficial feature thought URL'
negative,'khan chisora not ko haye dizzy put ass saturday idiot'
negative,'soo \'re tell not drunk shit cypress game tomorrow talk shit cypress kid'
positive,'user a backside eye phone impress USER'
positive,'i i a heart attack jason wu \'s collection charlotte rampling night URL'
positive,'user covent garden geniusbar replace macbook keyboard crack wristpad lunch break today warranty'
positive,'user eleanor follow account user birthday 14th not regret'
positive,'excited head florida tomorrow participate tyrf strikeforce fl 4 mittromney tcot txcot dallasgop'
positive,'rock good girl user gym rock a treadmill involve'
positive,'today national kiss day coz \'s not work day tomorrow'
negative,'rt user nigga act baseball not star game'
positive,'charity work days URL billgates philanthropy microsoft'
negative,'nobel peace laureate jose ramos horta warn monday syria risk a somalia voice pessim URL'
positive,'factsaboutme i bear day 2nd day chinese year immediately i lots redpacket HAPPYSMILEY'
positive,'i \'ll stop love jennette 31st feb february 28 days not count 3'
positive,'unexpected workshop iphone4s user yesterday awesome amount info notjustaboutthephone USER'
negative,'i notice huddlestone hater conspicuous absence yesterday assist bale 1st goal thfc'
positive,'i ♥ user URL'
positive,'watch campaign i realize step brother funniest ferrell movie 2nd place'
negative,'bad times u miss waterloo road thursday tenerife not realise episode SADSMILEY notfair'
positive,'rt user telegraph report big threat facebook power user shift twitter google URL'
negative,'wow lots negative comment windows8 user blog i hope microsoft listening keepthedesktop'
positive,'android ic pretty good not worth 4 0 numbering leap google'
positive,'i \'m tweet i not remember spell i straight google'
positive,'user katie ha tomorrow day'
negative,'USER a point flacco a 0 3 qbr sunday vet qb a bad day'
positive,'microsoft powerpivot user power create compelling service bi solution infinitywebinar'
positive,'user user user apple sell 4 million iphone 4s unit weekend steve job brilliance life iphone rva'
negative,'thankfully \'s germany home january dangerous'
negative,'knicks heat game tomorrow night bibleball i \'d play watch day'
negative,'turn computer not fix mean fuck USER i \'m genius bar complain annoy'
positive,'10 ps launch game wed love hope dream sony gentle opm a console URL'
positive,'i participate a google hangout user tomorrow i \'m super excited check URL'
positive,'obama good israel ten million american polls tuesday vote a president URL'
positive,'watch david letterman not audience play 2nd brilliant i \'ve tonight'
